39,advice,anniversary,ate,atmosphere,attentive,bar,boss,busy,case,cathedral,celebrate,center,closed,colleagues,complete,considerate,cuisine,day,delicious,despite,difficult,discover,dish,dishes,eat,especially,establishment,evening,excellent,expensive,family,famous,far,fast,fish,food,free,french,friendly,good,great,hamburger,helpful,italian,known,little,located,love,lund,makes,market,meal,meat,menu,monday,nice,night,offers,open,pancakes,pasta,pay,pizzas,place,pleasant,professional,proposed,quality,quite,received,reservation,restaurant,restaurants,rich,salad,sandwiches,saturday,sauce,service,setting,simple,small,smiling,soup,staff,stay,staying,stop,student,sushi,sweden,swedish,sweet,table,tapas,terrace,thai,twice,type,value,visit,waitress,warm,welcome,welcoming,went,
0.18510169826104636,0.1736169244095953,0.19136653035828488,0.16301993067879267,1.091076078605085,0.1737010396454806,2.02508402619479,0.17139475401314974,0.17396940688005902,0.17843439408343803,0.18274788998018518,0.17419044856566193,0.15207354217599056,1.0971213072415955,0.1896197815910943,0.15957599645841053,0.18843453593174037,0.1878860703712152,0.16367873016011694,0.1559074077264101,0.1804867153660457,1.1070474935308217,0.16249813975191538,1.0812662318835944,0.16650745095760097,0.16705116331700687,0.15844978414784755,0.16878011428815576,0.16362202809764007,0.17351022757764692,0.1702158566258497,0.1738440325907673,0.16556674007603822,0.16762625660975702,1.0856774054405594,0.15766398239179116,0.158335422538231,0.17412230068378207,0.17629471885962908,0.17145254526319445,1.1004323201963482,0.16518804567153028,0.16801870557921286,0.17087795306356524,0.16700178969486046,1.0938102182232907,0.17414559354128697,0.1589964016899046,1.1014957054860193,0.16903409947544215,0.17266890594552622,0.1804200459159087,0.17326477482926522,0.17610956474175582,0.1714361662627223,0.1789833807967683,0.16624153331462882,0.18363936895456992,0.16723753388599535,0.1647199806194208,0.1860148382449104,0.17775924534498985,0.1683536538268557,0.17689987306969482,0.17535186360352034,0.17789384765587746,0.17342595677894615,0.16212746221561883,0.17279889854810657,0.18665772740272418,0.1670734057086214,0.18585300378076386,0.16990434488172254,1.0961883097508396,0.16555529003773775,0.18149610256272838,0.17358350401790718,0.16217360397684805,0.17175105074289712,1.0969692021163517,0.16884571446008453,1.100973499697367,1.091348812124716,0.18465650520249827,0.16966710419395448,0.16534788948801807,0.16177824977367686,0.16705309938482313,0.166595536043388,1.1080105212062048,0.16121429502526624,0.1825985363328422,0.16285172943298754,0.15893622987432116,0.17788261696886526,0.17296291004483788,1.0840487972230994,0.17590449038876757,0.16430359495160976,0.16515256179780596,0.16769322327373742,0.16014134279098693,0.17544297780474644,0.15853293551680667,0.167442910643724,1.092292570326193,0.16072908043393808,
2.01573527766271,2.0011673218865043,0.16909903728616768,5.6597175359109455,1.1028388946149128,1.0890230758814594,0.16857434617375472,0.2594947690232747,0.17568867680984185,0.17024604430316082,1.9966968247232155,0.17265249237075447,1.091115560138078,0.1890727009510088,0.17295081991547034,0.16326114996392133,0.1672647607498042,2.0217138102748793,2.0076462398800237,1.0773174525922151,0.18020094217142427,1.0877648572080298,0.1722716441473001,1.997331866453627,1.0880773822171148,0.16625608609639603,1.0842054376437198,0.1729941066158972,1.0928186289779436,3.848930933765635,1.0803991719444854,0.16939919091433372,0.1681244438421129,2.0117322920926597,1.0953066106608422,2.0121350111168876,0.17223962179132735,1.0974321943867626,0.17601244800014476,1.0863456552538675,9.409323100000297,0.16585268836669853,0.17002513717453835,0.1624445537785967,2.0094669721898106,1.089469925372186,1.07573610889682,2.0187055694568743,0.17353590433526386,11.9844556718756,1.0856240679772715,0.15556681890948812,2.0306608768296583,1.9911130718641246,2.0260062200808693,0.16252223874620764,3.832858163938391,0.1656135939244869,1.9986311321373709,0.20744140263289998,0.16241446222752315,2.913279176093632,0.17509791351926943,0.167345662415888,0.17337475142057546,1.0612656961352223,1.0866688356480332,0.1604322530801362,1.081789198362719,2.8868354438465746,0.16919189693524775,0.16939280971754156,13.9242821594191,1.05233135213503,2.0030854868095633,0.1699543636901521,0.1755254915107762,0.172609290599281,0.16365562485219784,6.579447984321943,0.16801302469581159,1.0864853160529513,1.0826025241830364,1.0871191011184493,0.16151449182248617,1.0789041018398302,3.788532780064278,2.005673585719366,0.16693463362646405,0.16516537868309789,2.861164244864678,0.1670294766593039,3.8377056131018703,0.16761131512218957,2.0035785788225486,1.074457823330236,0.15969372745620256,0.16543179186746018,2.8841513424425793,0.1667349847980944,1.0968492572705995,1.984294722229412,0.17313314236093763,0.17031374260440887,2.906349763461787,1.0898018343044873,1.0664525869624852,
0.18257589051694506,0.1738482862135844,0.175590860117087,0.19379977276980798,0.15786040990383904,0.17351326890340993,0.17074000461658403,0.15814966644344833,0.18408612108766295,0.17173165805274315,0.1676975283948469,0.15843170020702468,0.18299325906160116,0.1797307934269401,0.1714690071330533,0.16200748628442743,0.1573701404018621,0.1732576716423925,0.1769996545055968,0.17625138367532792,0.15963160491402567,0.17688202794836355,0.1904604096943712,0.17592833625266924,0.18297209698325012,0.1847112686808939,0.1779546775610284,0.17509197119283024,0.16942075188492745,0.1824548214649823,0.16605628446336845,0.17257246150198327,0.17745095421803683,0.1726281051396095,0.1770581356626151,0.18118157701944743,0.16737788493347822,0.16169160033842353,0.1775080091017633,0.16953742102932148,0.16980974650239855,0.1695741442040029,0.17412511541981796,0.1726458705231081,0.16681695676582964,0.15441023363165055,0.16644785451807417,0.16300854155466413,0.16655925991161227,0.2621988188563044,0.1538252074241721,0.17777718204781284,0.16829461226894843,0.16500162550722092,0.18124404537176692,0.16371836822756425,0.18199510293385615,0.1787904855610201,0.1773980898920717,0.15140257902961154,0.18291438493933637,0.18613412608172578,0.17007878495705595,0.1778126532946031,0.18502023074262397,0.21075771294667908,0.19354186898514655,0.16985835319212897,0.1683551348938894,0.16982768829800815,0.18498704550506834,0.16861420107543135,0.16395228608480458,0.15877413918221706,0.17766950800346304,0.18735607080533714,0.16537355270397525,0.1718235945581133,0.1726872925173695,0.19589943737958151,0.15797832563062877,0.16366997567268457,0.17235081134650646,0.1636718297281821,0.15328515971347753,0.17741017843097845,0.2460848680779401,0.1709463842065918,0.16840263663798902,0.16901612512062797,0.17747449591780756,0.16133600227041406,0.1674587370704585,0.16700729844340387,0.18007162362095436,0.16558491201706427,0.17806279054015764,0.1683568013278508,0.20621193712678085,0.18106216620552054,0.1603344566023781,0.164614767143871,0.1719764397528706,0.15727974774194847,0.19455137110590445,0.17762220388173622,0.18178338147803708,
0.18027667395452585,0.17072723003446907,0.17661449617098318,0.16428713128700315,0.16198993408379594,0.1561058996958364,0.1653747872095423,0.16718556726028222,0.1767552719425777,0.16874757573183896,0.17398176462779844,0.17477523060275063,0.17393048230992678,0.17886189648886028,0.17344855313690613,0.1668080765948473,0.16874926145230176,0.15889632361106254,0.17375520926054988,0.15992019834570892,0.165899828506942,0.17134316072827108,0.16750076032426142,1.0967248150611661,0.17767196780489808,0.17220525994170216,0.18403585880573492,0.18149632756427772,0.1674788871322209,0.17316529189361526,0.1612088079315117,1.0976755773265108,2.0133180045231773,0.17414966987341401,0.16756886036752158,1.084901919324384,0.17806749761695997,0.16972999707964145,0.18165894251861686,0.18981784749074787,0.17386670700922432,0.17878626230620112,0.16987113355986316,0.18932786038129282,0.15361156145399832,0.17221931080070305,0.18024885423679876,0.16756532965779436,0.16325254777908232,1.0847933852538922,0.1609431799400338,0.1669743507180059,0.16545397466685813,0.15574737146299963,0.17342958308616835,0.15614772181418327,1.0905743453875658,0.16330135293490924,1.1001324354990494,0.17715758060167178,0.1795898794252131,0.16540050238896722,0.15024475786349525,0.1701564932251957,2.039755009705191,0.15923559289779585,0.15730677751845876,0.16775254588184604,0.1643687758537841,0.17199946269083968,0.17923171182227934,0.1644131301518761,2.0278648531981647,0.17801255179789183,0.17016175778215997,0.1650375609018054,0.1758912044286035,0.1651018463819662,0.17353299551317247,0.16430558751295496,0.16685135739047557,0.1674417313419444,0.16650259713571094,0.1585344924795465,2.006575400380276,0.18233608294575923,0.17513301227233793,0.166539993132899,0.16421167145400567,0.19169868171661403,0.15411530762378234,0.1859292408081935,0.16078872350054815,0.16155972973142185,0.16183100856435534,0.16458401796953287,0.17487668690123293,0.1569840276149497,0.17284182797660547,0.17400439949586854,0.19549181030656398,1.0972601913028768,0.17600388302547385,0.1707489382261251,0.15877958346861862,0.18723108246250428,4.772508645353996,
0.16964182770197567,0.17058795363868806,0.16658807257144895,0.17060422364613487,0.16344764787361496,0.17195804227247058,0.1699781074821406,1.9200477619330547,0.18270706840162274,0.17459644679451505,0.17423650383255876,0.17160662590270612,0.16024969938391992,0.17011243341030247,0.1646423490205833,0.17004454446755668,0.16360775275641137,1.1026331720960318,0.17102304770086632,0.1622898796831615,0.18203310974910833,0.17676226156132036,0.17804985437418736,0.17365757486936803,0.1579293493589373,0.16955797921368285,1.089103381281922,0.16538934430726082,0.1653161414267082,3.8582996306791166,0.16393896998648447,0.170616856883322,0.1703492872749388,0.17052687412782983,0.16404937632530917,0.16589134701936398,1.08263347550112,0.18922270060942978,0.17301211770391042,5.68462664176647,4.6762695400116385,0.1774369473859919,0.1741841852778871,1.9929450210594766,1.099760009929498,0.18839167349569225,0.17651420343533786,0.16628428182336724,0.16470331435296104,0.1706942393911551,0.1677394261575906,0.16029538808521526,0.15824594363784172,0.16729511227827437,0.17984140068697674,0.17179729782211098,1.0801819102554984,0.17121920502216664,0.16954000584083903,1.082462982260516,2.938213609502152,0.1655888781997308,1.0974965806745502,0.16240565903684734,1.092283042146459,1.0732863211009627,0.17090731306754092,0.16878179380666566,0.17801215828115613,0.16638636205549606,0.16547016234238746,0.17419886251445113,1.9908326559512235,0.1871736942671239,0.16390963585413498,0.1589586907142419,0.15952371052790226,0.1651983068056986,1.0894489728929437,1.0933847454122347,0.1664171051027565,0.16150866129819014,0.16419904514970582,0.1599530820218635,0.16120573895913282,2.9319062709214383,0.17323627326597038,0.16924466213409622,0.16068723182630362,0.18087644822223797,0.17079114938493628,2.0221618575384235,0.17332995473014312,2.0200918177002563,0.18360368509157296,0.16842631777367814,1.0841098539170175,0.16403002121303328,0.1628032606069192,0.184378348536885,1.0748466964041004,0.16634121718713288,1.9998958010882788,2.0186024943901892,0.16985255281189338,1.9990380258458753,0.17448232616853046,
0.1748803887139792,0.18758257870325087,0.167262227178415,0.18839140165447826,0.1642936127006793,0.1676047529773055,1.0938384455366972,0.1666101743112934,0.1698514837394195,0.1759769833456143,0.17685205666883408,0.17221909592952986,0.18184384096162892,0.16729334696441908,0.1638541810987404,0.1786416763719895,0.169308391098026,0.1633094571967816,0.1738825730623411,0.17293004892317787,0.17625586819514477,0.17394655000690945,0.1718471937881001,0.17272598602339811,0.17371935314903308,0.16177721774924667,0.16766167545615707,0.1671712287086613,0.1712607337561703,0.1722387741099485,0.17202737857884684,1.0899684993310101,0.15702677134251875,0.16285088679369056,0.18966366177189972,0.16439934881615278,0.163534727872811,0.17213461251489756,0.1712015604477595,0.16720810928108482,0.17312696450301718,0.16252025786506638,0.16223335913024772,0.16467339482451898,0.1715214367207487,0.176499788620107,1.11064311062124,0.17363680403642257,0.15731912240023335,0.1969925454609704,0.184861767795632,0.18488789754953333,0.16583076738923333,0.16492531312024705,0.16363599379771768,0.1692194409463996,0.18458944735283123,0.160330968747863,0.18078192465025675,0.17209391937764584,0.1611047840291937,0.17656240724879738,0.17346609207370853,1.088499728990587,2.004765804943793,0.16995427270254834,0.15972966872456715,0.17112511686794943,1.093843903623935,0.16388216160591804,0.17303962003709622,0.16733154883242754,0.16797952322197804,0.1673320304732192,0.16432830943074436,2.00749491202897,0.17619545643293757,0.1582750765966636,0.16482547071446876,1.1031136578159149,0.16992420539840392,0.1620895130987613,0.1701943013529699,0.16607796300409222,0.16804836379199914,0.1808026125263544,0.17441956356079613,0.17608933570392696,0.15928312879385018,0.1691248730350405,0.1790718383598108,0.1812886910863966,0.169093963550093,0.1627447285509115,0.16580736479569455,0.17790709636413216,0.1694016204453292,0.16178889917862363,0.1708063479845323,0.16943525170422155,0.16832463274750115,0.17215222710186295,0.17105161943193445,0.1593853495265603,0.16087492565239137,1.092398567785884,0.1737025095118552,
1.0852073015905004,0.1693894581171084,0.18041104001057426,0.16893405758885294,0.17206880011462444,0.17467552804856928,0.17087012892440637,0.17280481239298712,0.18408934286348425,0.15889925106396374,0.17800991145348175,0.17587812432727554,0.17714976984109856,0.17302972103262676,0.17233287428154748,2.009230392695613,0.17663735492333588,0.1717703298233713,0.18851598439274778,0.16984488644815354,0.16563261703997376,0.17847787382883495,0.16810378348195756,0.17035623396644567,0.1724216033982066,0.1790031031967542,0.17927138507666251,0.17958554123352777,0.1690841719186411,0.17213853557914582,0.19878578974398695,0.1788588608989316,0.15569505333929934,0.1751529412648585,0.16361536265990223,0.15862675933740847,0.1618396304720231,0.16129392215336588,0.17746754905404524,0.16375123202656172,0.20261927726216303,0.17365347749580642,1.0821147567993246,0.17754688187057616,0.17648293560883227,0.17493530270063015,2.0159038413284214,0.16728028674720463,0.16917137628326478,3.8834613275803163,1.080747012542546,2.0047316653071503,0.16449111651154633,0.20177502761955352,0.17821380748052246,0.17222115633923996,0.18311889915297908,0.1621335028458041,0.1747011880764725,0.17295616128564148,0.17389629412839933,0.1803830216677667,0.16817172086763266,0.1575613807932689,0.17892131600666117,0.17522909104042847,0.15061319123532596,0.1798206788394102,0.16590607372668226,0.1669720706512211,0.16772548129300746,0.187401567062541,0.22248235181294843,0.17328792565597714,0.15980037010294892,0.1865003944961673,1.0999181936641684,0.16414774033729684,0.1737976371098812,0.18579476886647697,0.16055074129383784,0.17475650456077246,0.19517868079898304,0.1854746941221156,0.16466029210296665,0.16138925848461833,0.17685117869975964,0.1944461234219181,2.0060556722663874,0.16386733249504118,0.2006537502559602,0.16611466288281013,0.1747664921390962,0.15605968533309947,0.1729685507243774,0.1693611207898077,0.16732956611959465,0.16681990617655043,0.18089296748215214,0.16586522619715083,0.16844647426345583,1.089184880657973,0.16422796555925373,0.16641663694183975,0.16791597524761084,0.16498982763221093,0.16996350790141135,
0.1740751162372459,0.1851176586526159,2.010726032006944,0.1828461598414223,0.17149154794738844,0.16572987880115755,1.0802538662853387,1.0845018155354547,2.0243679745043126,2.01296131508271,0.16559026134234706,2.0118055510839636,0.16843837573307313,0.1771390032130534,0.17967787291330023,0.17474930976812356,2.0273483916315067,0.16724780988172136,0.16731505107643052,0.17238786022668243,2.0374018223066206,0.16453138685244184,0.1829114257723729,0.16690227359776952,1.0948349612638115,0.17663870733077439,0.17235918173945683,0.1664977974451079,1.0981169216778828,0.16670770056509987,0.17045682751356075,0.1775857490190949,0.18257240205837946,0.17352786189457983,0.17998406102106795,2.003949736372046,0.18425583511284205,0.17165589393506797,2.021784504533788,0.17147571462295763,0.155908986768526,0.16681356364495248,0.18285857097054797,2.009622737687305,0.16640445180614713,0.19127614055852166,0.1687919769639602,0.16786099340045324,2.0024546813863897,0.23682183740810608,0.15984443090484088,0.1504529659884674,0.1614816247980912,1.095463992773636,0.16936065485015112,2.0102416454580996,2.943583145892013,3.85620906732577,0.1521946016998884,0.16013967814574054,0.17443167458537714,0.17695547949478946,0.16141172344345547,0.17159858572591177,0.16301855834325749,0.17476953115029575,0.17618654340787407,2.0283820459221835,0.17391107030144268,0.2212747865935581,0.1810118621301246,2.0057138421953065,2.0164621634798214,0.22164889610054703,0.17650064742419388,0.17132269178253148,0.16567958948649072,2.0138595469940754,0.17669455671660708,0.17048830530840758,2.010641971696817,0.1775965892271597,0.16832185910297998,0.1702131433089578,1.0893636479234992,2.0178564523378553,0.17158963716691475,0.1667226528796495,0.17910469026954473,0.17595607404264035,0.2074000038318817,2.0309365882348436,0.17422409973436595,0.16286174293812458,0.1647745555124734,1.0937633764151373,0.174229486631963,0.16857498353025052,0.16851714051828284,0.16762522587013692,0.16954428441769434,0.2096975732149728,0.16590303604146708,0.17121299222216382,2.009533718582804,0.16391932196039002,2.0236080084319843,
3.851532681929381,0.17231959236805333,0.1706821269822102,0.16971651162948795,0.16917793092266087,1.1068153421900724,0.17496796400474932,0.18700908040140973,0.15865655342450902,0.1772475928258826,0.1792300321936285,0.16170042253923306,2.0168024447338975,1.0726906682748105,2.009421995780479,0.1569656692030397,0.16916333583820845,0.16976061002350915,0.1727931086679996,2.013674608923803,1.07759325194541,0.17514088449856177,2.001871380097979,2.0155299681856933,0.18356011877390047,0.16549962257437478,0.1618789379323257,1.083049695000825,0.17543510372407467,1.0925048997756222,1.098744082567867,0.16403866127819378,0.15850215324569164,0.1711405361058458,0.1703578225772056,2.018092821721013,0.1754284481131321,1.0990774472026703,0.1630874383587391,1.0956839796305289,1.1108133813299874,2.034987495378761,0.1619998356734587,0.17016018078244202,0.1775520334387658,0.1841719795924397,0.16341229621906347,1.1144732804319066,0.17921541535711843,2.9336053483690945,0.15891166163806406,1.0907775011973508,1.0887848952619192,0.16480029644569957,0.1571695598424849,0.1623895305272356,0.1705788173254841,0.1660939815521914,0.18960137363971258,1.0791806672418274,0.16970458150589102,0.1832153746465826,1.090450522250937,1.0985293446330462,0.16058563569714754,0.1874166472795375,1.0954072944820843,0.17216191397806693,0.16381855481774893,0.1756979065399181,2.0036511872962897,0.18132959362812193,3.8704170906500246,0.1866282337501187,0.1830416932233611,0.17990358248442248,1.0804721168744371,0.16898154454795006,0.15795527939190743,2.0113701035051563,0.17979206845823736,0.16350855028752878,1.0944121420499473,1.094317228217122,0.17213928603190562,2.0232200572572996,0.17058514816661274,0.16979508700993362,0.1576361746826705,0.1751451037523178,0.1628143926080433,0.17123462144751142,1.1036598472682595,0.180093193885994,0.1821000765535637,0.19425753138578805,1.093878338146937,1.0888578300504754,0.15851410217282438,0.18244253592403264,0.17132411727495442,0.17570508870470913,0.17074219163120208,0.18080557213052798,0.15884296484327076,0.171878987270653,0.1629019619369893,
1.1036623092744173,0.17073597473258362,0.16598381126274359,0.15790044073718565,1.0977429257063804,0.1621068743896202,0.17024429598309876,0.16963002407154712,0.16247742063444648,0.1640348956712702,0.1601892279848999,0.1833300298737775,0.1632918710402485,0.1653744048687502,0.172119113290374,0.17410622632707243,0.1673339278284761,0.19461761834344493,0.18695145780679562,2.0161516560820187,0.16878134137195333,0.16297707824319196,0.1636009562480226,1.0993975545276362,0.15833973309409835,2.029787827214723,0.16890779994510072,1.0994397561555256,0.1600232363299176,2.010679781094011,0.1706273126860997,0.1736227911043731,0.1703609514346139,0.17196169401357994,0.18105786633317042,0.16697147626257672,2.94441546077384,0.16901101059715232,1.0991238298973582,0.1847667304845063,2.0165121362323677,0.1707913998407412,1.113315607677033,0.16594478500708723,0.17309417003452385,0.15283419295515482,0.17950974848263873,0.1676387173870381,1.0967561809900295,0.16450575708831017,0.1661569088006345,0.16680268501983558,1.0940416565428452,1.1036547026810881,0.1824727211223477,0.16712255132507797,2.00843251096551,0.1580974849141299,0.16944825768145455,0.15918420424229401,0.16828136487309373,0.16460889675727441,0.15962872371165568,0.16067531804067467,0.16430032154244645,0.17708948602308616,0.16812035214639107,0.1706081986254212,0.17077073949551966,0.1696627742434054,0.1624827986657654,0.16756945915000915,1.086746643367551,0.16887591990222145,0.15774923789331532,0.16403862266069563,1.113149158171759,0.16832897771770688,1.0820007321101128,1.1055970021004753,1.088307462323181,0.17065458230124905,1.0885927320829563,1.103572140003661,0.1740704051738625,0.1663634285519947,0.16959271551747215,0.1655186361740783,0.16780105689608474,1.0981379580336754,0.16817633916341793,0.16996423528547122,1.0833636259410369,0.17621720813338534,0.16850460086832303,0.17261847719299617,0.1703633649627385,2.0210528311169678,0.1747820014441233,2.933137275168469,0.18466955623315096,0.15820215730026843,0.18727642445846868,1.0791313581567028,1.10684257341903,0.17162538741258518,0.16845022761674922,
